,CODE,NAAM,OPP,OPP_HA,INW,geometry,x,y
0,WK001407,Zuidwest,4349645,435,10847,"POLYGON ((6.564193525034731 53.19280137529488, 6.564445376960919 53.19236828478574, 6.565245901050046 53.19101474321934, 6.56585862786052 53.18996886653527, 6.566473560849205 53.1889464714652, 6.566648405116432 53.18869489929922, 6.566844006881268 53.18841345673585, 6.567111611650486 53.18807832340359, 6.567414244553603 53.18773049914023, 6.567733668443632 53.18740396506622, 6.568225322174945 53.18695839546654, 6.568631533297655 53.18662815291651, 6.569066683616176 53.18630423675278, 6.569853389414265 53.18578758257216, 6.570548820462919 53.18539322045059, 6.571234893550545 53.18504765226066, 6.572014755842645 53.18469799019919, 6.57285044009011 53.18433921482588, 6.573724011134059 53.18396026474033, 6.57407509617034 53.18380796240897, 6.574479632258971 53.18362422660612, 6.574987093137431 53.183374793832, 6.575185371551354 53.18327061001484, 6.575571099001529 53.18305825157064, 6.575746187387209 53.18295653071443, 6.575789266589768 53.18293150293733, 6.575366017692564 53.18290033917324, 6.575375468828201 53.18285717319873, 6.575390342724776 53.1827892136361, 6.575385515911091 53.18278885706924, 6.575331808278235 53.18278495886421, 6.575261971893848 53.1827798904263, 6.575245408433879 53.18277868857594, 6.575136539325303 53.1827707895944, 6.575084081029704 53.18275245555802, 6.575042991581545 53.18278205973991, 6.574969145065294 53.18283527240674, 6.574849256349164 53.18278397863138, 6.574652591265775 53.18269984447294, 6.574649124769294 53.18269836007943, 6.574634078443466 53.18269193094782, 6.574613771617658 53.18271622485181, 6.574613337247685 53.1827167503703, 6.574607717143516 53.1827234650217, 6.574578148899533 53.18274498392879, 6.57453529716151 53.18276216805886, 6.574480199936941 53.18277795469469, 6.574479027315946 53.18277828981885, 6.574428300254224 53.18278542408916, 6.574399091807019 53.18278843617212, 6.574373448633095 53.18279108045127, 6.574322121295218 53.18279269391777, 6.574281491784938 53.18279000476483, 6.574277906297675 53.1827896358653, 6.574239530995577 53.18278568424561, 6.573929363581986 53.18275375169532, 6.573220648495927 53.18272099792883, 6.572788506553602 53.18271983434187, 6.572387678670567 53.18272753493334, 6.572172741406177 53.18272492316081, 6.571818806921986 53.18274172908481, 6.571510795171092 53.18277864155222, 6.571256562028177 53.18280239619511, 6.571144099896727 53.18282061688538, 6.570721446471405 53.182889096396, 6.570112455821591 53.18304523372062, 6.569828212081641 53.18314018482403, 6.569559824056896 53.18322416815319, 6.569273143325264 53.18331980694767, 6.569009536784206 53.18340420919044, 6.568964476496623 53.18341895975824, 6.568704048726981 53.18350421965566, 6.568475356589758 53.18357930818131, 6.568248383353727 53.18365656305287, 6.568151918410637 53.18369043958589, 6.567912192577055 53.18378832657523, 6.567676747028888 53.18388412201955, 6.56760968574433 53.18391500372261, 6.56752752477665 53.18395283678424, 6.567450976684226 53.1840017488108, 6.567348583500316 53.18408105583006, 6.567157349890325 53.18422101508128, 6.566962960536573 53.18436928161668, 6.566701367317341 53.18453672100399, 6.566672963405951 53.18452924503104, 6.566606028639913 53.18451049252604, 6.566413210258221 53.18445631301881, 6.564641232264905 53.18395834918002, 6.562673784243053 53.18340584941585, 6.562397311502506 53.18332821097258, 6.56118911324891 53.18297932763656, 6.561030120574678 53.18292525771, 6.561014051364515 53.18292020284231, 6.560382373436035 53.1827214026131, 6.558187602247015 53.1820398419035, 6.558051859175398 53.18214262477979, 6.55795642030155 53.18222012144596, 6.557903052167275 53.18230996812415, 6.557857048159899 53.18242319760611, 6.557799209716039 53.18252477029726, 6.557798167329776 53.1826189588141, 6.557786698400291 53.18272034842966, 6.557700530181666 53.18286964622524, 6.557644056863448 53.18295314266745, 6.557609907787834 53.18300362053768, 6.55754127005951 53.183076541738, 6.557377253728123 53.18320718820809, 6.557311780314792 53.18328097703753, 6.557225376419605 53.18337186462711, 6.55719140055252 53.18346529604802, 6.557090294678652 53.18361554786643, 6.556995210159797 53.18374507194997, 6.556935734311771 53.18383048446731, 6.555131535581758 53.18339182626808, 6.554794673379607 53.18330991482269, 6.554472416611335 53.18322202804779, 6.554236546351599 53.18315771599183, 6.554121135408477 53.18312624759571, 6.553995778839662 53.18309206720825, 6.553994422398535 53.18309169398785, 6.55399306668417 53.18309134771985, 6.553635713326107 53.18299219865513, 6.55334960877358 53.18291281789482, 6.552460765039654 53.18266619742132, 6.551539933350151 53.18241068784078, 6.551436855781544 53.18238208718903, 6.55076188863536 53.18219480011653, 6.550407943437565 53.18209444019606, 6.550146301137694 53.18202198576749, 6.549394144659413 53.18181369234826, 6.54907668163835 53.18172578067062, 6.548852137336913 53.18166426896959, 6.548803814526816 53.181608373919, 6.549274018158964 53.18119187821394, 6.548965163319329 53.18108620643977, 6.548705725653642 53.18099747999825, 6.548377592950917 53.18088572987799, 6.548188302716995 53.18109763950776, 6.547846705319933 53.18095568895736, 6.547865065872608 53.18093805951263, 6.547540141514284 53.18080471751313, 6.546790608727073 53.18049711794519, 6.546442596761926 53.18035547708374, 6.546253709965649 53.18027860122483, 6.545448844899835 53.17995101925811, 6.545443807727603 53.17997184463817, 6.545011392407503 53.17978433016789, 6.544832178976888 53.17969897253201, 6.544649008335059 53.17960657148749, 6.544536330500293 53.17955025347625, 6.543649124465206 53.17910682058515, 6.543488557951056 53.17901598808974, 6.543330729177907 53.17892570411918, 6.54312684374908 53.17880906627502, 6.542708865256175 53.17867235770892, 6.542467513585218 53.17867007319718, 6.542465287137056 53.17867912605262, 6.541779503392869 53.17861370470105, 6.541743917054495 53.1786103089768, 6.541742117556933 53.17861406467537, 6.541705922637986 53.17868990851739, 6.541569982374211 53.17892431735795, 6.54154369194401 53.17897726711423, 6.541495945994945 53.17906815759074, 6.541451023668712 53.17914770689902, 6.541397161853071 53.17924429970211, 6.541343199409262 53.17933712811447, 6.541295301949692 53.17942236746457, 6.541250467609178 53.17950748744714, 6.54121606160324 53.17956184521963, 6.541176926477637 53.17961612268139, 6.541132858326051 53.17967725934287, 6.540926716926147 53.17991413118215, 6.540843556627438 53.17998631976582, 6.540804203846603 53.1800189957223, 6.540741874328808 53.18007074630662, 6.540650067378908 53.18015640776141, 6.540594897327793 53.18020402751429, 6.540524657057822 53.1802744111198, 6.540430024603505 53.18037139555638, 6.540329527046513 53.18048350661399, 6.540234994236272 53.18058426424059, 6.540171119222848 53.18065835174461, 6.540155948022269 53.18067733324251, 6.540119525266338 53.18072289433476, 6.540052724799843 53.18080454055249, 6.540040358691596 53.18081932534718, 6.53999496756887 53.18087358164978, 6.53999134784881 53.18087752555925, 6.539946212618511 53.18092679189498, 6.539879196023596 53.18100090942883, 6.539812043643448 53.18106937574273, 6.539768165325984 53.1811158620941, 6.539751041835788 53.18113400858643, 6.539708352030967 53.18117962977693, 6.539656155038765 53.18122157699447, 6.539591525920397 53.18126741797627, 6.539536202817645 53.18130938619465, 6.539449970000621 53.18136861783611, 6.539357520661807 53.18142978731233, 6.539249748973022 53.18150429604325, 6.539186250538485 53.18154487784168, 6.539147992342028 53.18156932009455, 6.539033938680552 53.18164388897004, 6.538998212514926 53.18167073319587, 6.538975524375076 53.18168778275268, 6.538910893601617 53.18173361438066, 6.538827799728201 53.18179281540754, 6.538747695660301 53.18184632619473, 6.53867396087218 53.18189521963215, 6.538658320043967 53.18190558742227, 6.538544329566548 53.18198203337517, 6.538430273778597 53.18205660167257, 6.538269981279107 53.1821605321065, 6.5381434918746 53.18223898479437, 6.538121230925976 53.18225355880666, 6.538032525226842 53.18231163589322, 6.537881154510744 53.18239785772557, 6.537726492489981 53.18247846744493, 6.537500679361269 53.1825955435545, 6.537445219770237 53.18261900896587, 6.53731451846545 53.18267080239573, 6.537127906414971 53.1827291078311, 6.536882275342204 53.18280870157716, 6.536686304774977 53.1828689742055, 6.536546900242654 53.1829113784887, 6.536456095770107 53.18293900143206, 6.53629760316876 53.18299327074052, 6.536154683754071 53.18304361631836, 6.536053354248024 53.18308221339873, 6.535946678183428 53.18312284761436, 6.535859804386514 53.18315825065667, 6.535845982451109 53.18316391870505, 6.535713993302147 53.18321805018354, 6.535534157948427 53.18329512379206, 6.535415959017588 53.1833548202884, 6.53540107884811 53.18336233165242, 6.535261897643441 53.18343525025652, 6.535153614353179 53.18349092447941, 6.535036172931993 53.18355609507216, 6.534944318090513 53.18360342519621, 6.53485362885398 53.18365015098723, 6.534677565443375 53.18375168423339, 6.534666630042516 53.18375846580066, 6.534615867955173 53.18378994576804, 6.534477618082948 53.18389865652333, 6.534348889498473 53.18401103236517, 6.534326957649779 53.18403528090353, 6.534281858321219 53.18408513775314, 6.534212185489673 53.18417811294202, 6.534117611938592 53.1843295314377, 6.534052192187135 53.18443794050108, 6.534006773368858 53.18453729762211, 6.533939861009906 53.18468367962191, 6.533812546977232 53.1849698301128, 6.533793019523532 53.18501370889965, 6.533720654825832 53.18519941362308, 6.533623746832636 53.1854480782698, 6.533607070000928 53.1854917140913, 6.533463621474519 53.18586700206097, 6.533359443442404 53.18613953199655, 6.533336903908997 53.18619850972939, 6.533250461612211 53.18642222644397, 6.533178313844253 53.1866089531047, 6.533116232996042 53.18676964866196, 6.533043873997302 53.18695691641754, 6.532984092805089 53.18708867156294, 6.532861362531854 53.18735914952983, 6.53281059903515 53.18747102130544, 6.532744398475277 53.18761691936117, 6.532735522601626 53.18763648060906, 6.53271254910241 53.18768711106819, 6.532622047678069 53.18788658461321, 6.532582282687149 53.18797144584273, 6.532489992879669 53.18816840216826, 6.532407332029114 53.18834480435603, 6.53230128372596 53.18857766685669, 6.532277839466819 53.18862913132299, 6.532210140550609 53.18877564540201, 6.531978113995081 53.18927773045034, 6.531936793466321 53.18937062215114, 6.531785206905742 53.189711351452, 6.531703227377884 53.18989562761934, 6.531663571417335 53.18998474698922, 6.531626147052916 53.19006886656891, 6.53159904635659 53.1901297925161, 6.531560883843542 53.19021599497704, 6.531461417765508 53.19044067000078, 6.531372145317629 53.19064235026801, 6.53132569400051 53.19074726954767, 6.531281970288692 53.1908461418826, 6.53115700896158 53.19112867173244, 6.531007960048785 53.19146567316508, 6.530979083964779 53.19153025536418, 6.530796574955047 53.19193855028821, 6.530695365529144 53.19216493056711, 6.530680514123913 53.19219971479809, 6.530667085699732 53.19223116048606, 6.530463559147055 53.19270782609058, 6.530457035215761 53.19272311126409, 6.530358345824839 53.19294929641371, 6.530260064070275 53.19317452501387, 6.530260141087787 53.19318172909905, 6.530260938527033 53.19325631999728, 6.530263135964769 53.19346123419334, 6.530065039977464 53.19386234328495, 6.530051812971772 53.19388842207414, 6.52996266313048 53.19406410212233, 6.52990242853898 53.19418281135231, 6.529896190799693 53.19419818362267, 6.529885078598364 53.19422559020249, 6.529807966732271 53.19441575833446, 6.5297380751748 53.19458811845164, 6.529722455840113 53.19462618089361, 6.529566180250608 53.19500714743219, 6.529492737048009 53.19518618214145, 6.529528926064449 53.19519492274022, 6.529698774068377 53.19526151181578, 6.529831819174532 53.19531366862237, 6.530491979661406 53.1955592757684, 6.530545437985817 53.19579901182677, 6.531369045475643 53.19573583067468, 6.531949697832766 53.19570803573192, 6.532449837532115 53.19569184847507, 6.532950231723177 53.19568528188937, 6.533450777702371 53.19568444762737, 6.533951616510004 53.19569465833236, 6.534603445432426 53.19571744832045, 6.535094788265436 53.19574760918089, 6.535929805120584 53.19581373694242, 6.536354764949968 53.19585539783757, 6.536690661284161 53.19589256640287, 6.537890543479851 53.19606310589591, 6.538708692860211 53.19621467770472, 6.539468268778005 53.19637449136214, 6.540315580239345 53.19658058473389, 6.541682892382567 53.19698375483004, 6.546404956361767 53.19850922953059, 6.553566803065909 53.200807646328, 6.554137519481743 53.20097352782707, 6.554585461673983 53.20109989202849, 6.555199993556652 53.20126129501396, 6.556064864042441 53.20147139734991, 6.557037322410812 53.20168610674197, 6.557876807077927 53.20185617529834, 6.558733233726893 53.20202496924919, 6.5593723376071 53.20215092599241, 6.55960800961467 53.20219737197762, 6.560044539278227 53.2022834012829, 6.563464709930448 53.20297002490056, 6.563691946102297 53.20301563994276, 6.564689764585188 53.20322867394975, 6.564746082281654 53.20314213715531, 6.564885603656147 53.20292774942857, 6.565100459968717 53.20259759800361, 6.565260439353903 53.2023159709407, 6.565327443774533 53.20216558966542, 6.565422424128306 53.20182253344441, 6.565452540285595 53.20147232686859, 6.56543216625389 53.2012343627996, 6.565361428307304 53.20098171501773, 6.565261054945147 53.20075898139022, 6.565170041817967 53.20060671260621, 6.565102488436977 53.20049369221498, 6.564571457990866 53.19974307053531, 6.564105358080547 53.19909455277207, 6.563802631621274 53.19864472875696, 6.563576463441026 53.19825688897642, 6.563366784072405 53.19782149512471, 6.563233086129282 53.19746273878066, 6.563185914884985 53.19731246799406, 6.563185480167845 53.19731108313501, 6.56315988494085 53.19722954539744, 6.563073593820585 53.19686472716148, 6.56300565325129 53.19619382759063, 6.563029111454808 53.19567009033722, 6.563079640492368 53.1952567782659, 6.56316405997999 53.19490464444326, 6.563352870742952 53.19434920498444, 6.563681863398577 53.19368546956566, 6.564004960927481 53.19312562856047, 6.564193525034731 53.19280137529488))",6.550276753088323,53.19050214213469
1,WK001406,Helpman e.o.,4394193,439,18978,"POLYGON ((6.576005853392587 53.18294744960139, 6.575789266589768 53.18293150293733, 6.575746187387209 53.18295653071443, 6.575571099001529 53.18305825157064, 6.575185371551354 53.18327061001484, 6.574987093137431 53.183374793832, 6.574479632258971 53.18362422660612, 6.57407509617034 53.18380796240897, 6.573724011134059 53.18396026474033, 6.57285044009011 53.18433921482588, 6.572014755842645 53.18469799019919, 6.571234893550545 53.18504765226066, 6.570548820462919 53.18539322045059, 6.569853389414265 53.18578758257216, 6.569066683616176 53.18630423675278, 6.568631533297655 53.18662815291651, 6.568225322174945 53.18695839546654, 6.567733668443632 53.18740396506622, 6.567414244553603 53.18773049914023, 6.567111611650486 53.18807832340359, 6.566844006881268 53.18841345673585, 6.566648405116432 53.18869489929922, 6.566473560849205 53.1889464714652, 6.56585862786052 53.18996886653527, 6.565245901050046 53.19101474321934, 6.564445376960919 53.19236828478574, 6.564193525034731 53.19280137529488, 6.564004960927481 53.19312562856047, 6.563681863398577 53.19368546956566, 6.563352870742952 53.19434920498444, 6.56316405997999 53.19490464444326, 6.563079640492368 53.1952567782659, 6.563029111454808 53.19567009033722, 6.56300565325129 53.19619382759063, 6.563073593820585 53.19686472716148, 6.56315988494085 53.19722954539744, 6.563185480167845 53.19731108313501, 6.563185914884985 53.19731246799406, 6.563233086129282 53.19746273878066, 6.563366784072405 53.19782149512471, 6.563576463441026 53.19825688897642, 6.563802631621274 53.19864472875696, 6.564105358080547 53.19909455277207, 6.564571457990866 53.19974307053531, 6.565102488436977 53.20049369221498, 6.565170041817967 53.20060671260621, 6.565261054945147 53.20075898139022, 6.565361428307304 53.20098171501773, 6.56543216625389 53.2012343627996, 6.565452540285595 53.20147232686859, 6.565422424128306 53.20182253344441, 6.565327443774533 53.20216558966542, 6.565260439353903 53.2023159709407, 6.565100459968717 53.20259759800361, 6.564885603656147 53.20292774942857, 6.564746082281654 53.20314213715531, 6.564689764585188 53.20322867394975, 6.568536497483601 53.20407710107997, 6.568722115870375 53.20411803669894, 6.570228014336009 53.20445983277324, 6.573855165812359 53.20528299280706, 6.574164248998322 53.205351757767, 6.574925939638026 53.20552121468207, 6.576448326470749 53.20587690369668, 6.576826805156053 53.20598278809211, 6.577165027069574 53.20609482165901, 6.577586610832602 53.20625966444694, 6.577909575627834 53.20641572380642, 6.578300737346655 53.20662735290792, 6.578633152031641 53.20683943453098, 6.579804369235801 53.20758665071149, 6.579876607508903 53.2075510519768, 6.58343917467886 53.20587294988147, 6.584114238355919 53.20555494306795, 6.589442827838761 53.20304447055715, 6.593348341386748 53.20121674025629, 6.598403167330591 53.19885073068143, 6.601070845301738 53.19760188171914, 6.602353249122424 53.1969595717086, 6.602787128446886 53.19667659361181, 6.603221002097836 53.19639361393651, 6.603270839120854 53.19636110905588, 6.603118318484461 53.19631970732407, 6.603000095074031 53.19628761072306, 6.602934098668471 53.19627524923166, 6.602883309906376 53.19627367015101, 6.602606447228917 53.19619890440515, 6.602349698133916 53.19613054832698, 6.602215525727734 53.19609532347459, 6.602120768848409 53.19606699628126, 6.601975474361852 53.19599219939656, 6.601975125991014 53.19599205015416, 6.601885159409544 53.19595364531715, 6.601632080953461 53.1958677627975, 6.601620536646231 53.19586432102631, 6.601555870403008 53.19583693784543, 6.601415422924965 53.19577535530254, 6.601242509933889 53.19572999834498, 6.601157547050396 53.19570721479132, 6.601144882674475 53.19570331701267, 6.601087108613732 53.19568902007347, 6.601006211294353 53.19566872946302, 6.600914528607588 53.19564590590384, 6.600743500777988 53.19559943280237, 6.600539289194111 53.19554571952416, 6.600387539926715 53.19548604741918, 6.60032958590933 53.19546584780264, 6.600143300214351 53.19541045180085, 6.600079822754252 53.19540085808143, 6.599977904511394 53.19538493111509, 6.599927852935802 53.1953781131897, 6.599766751248909 53.19536430314926, 6.599542099900853 53.19534471888576, 6.599456423597355 53.19534127132351, 6.599352488066407 53.19533344308638, 6.599229885980241 53.19532325122069, 6.599217702509965 53.19531995047647, 6.599083819852784 53.19528366779914, 6.598881207243616 53.19523081623993, 6.598657737359822 53.19515826989801, 6.598490540368845 53.1951239316309, 6.598412926392034 53.19511126262874, 6.598293700678298 53.19509229184564, 6.598115748826689 53.19506396578864, 6.597988514966119 53.19503901864806, 6.597819425227652 53.19499903705985, 6.597796879877284 53.19499388170046, 6.597589286304823 53.19494634434104, 6.597489462359037 53.19491588093197, 6.597329525197947 53.19484571948339, 6.597278209013051 53.19482628717819, 6.597224323109772 53.19481395315528, 6.597222048483146 53.19481394914326, 6.597117256881348 53.19481397283521, 6.597022407676631 53.19482171440821, 6.596950374893482 53.19482772503105, 6.596905587762067 53.19483146581495, 6.596807354686542 53.19483967269856, 6.596775973708125 53.19484228971662, 6.596678621195581 53.19485041572215, 6.596223032363807 53.19489441479607, 6.595892274245099 53.19492725110855, 6.595901211859503 53.19484385615931, 6.596024691568887 53.19465367050157, 6.596236038091847 53.19431894972692, 6.596411537177559 53.19404556337793, 6.596527268008701 53.19386685912134, 6.596570470274115 53.19380004018617, 6.596821576807367 53.19341164528861, 6.596933099205087 53.19324095405688, 6.597100391605522 53.19298422044206, 6.597311037624013 53.19266302025454, 6.59747492888904 53.1924084231973, 6.597506068089994 53.19236995223638, 6.597515363175678 53.19237166472612, 6.597541362271373 53.19233131352527, 6.597633823476432 53.19219403703766, 6.59769090817807 53.19211011099392, 6.597812650419119 53.19193111098871, 6.597857418313345 53.19186156178952, 6.597938204802114 53.19173491710195, 6.59798040217682 53.19166442325514, 6.598067786300818 53.19153830497157, 6.598074603068744 53.19152845881968, 6.598152652516612 53.19141579765837, 6.59822900206943 53.19131565384866, 6.598268061285926 53.19126671428015, 6.598319769054455 53.19119230499206, 6.598391588592102 53.19108376847107, 6.598473513330445 53.19094978786233, 6.598589346176123 53.19076035936998, 6.598713541585711 53.19056076339685, 6.598468585679638 53.19051513275863, 6.598042977995701 53.19043649387891, 6.598006153966545 53.19043055711394, 6.597869234275024 53.19041776760083, 6.597840987976793 53.19041572522411, 6.59768435706709 53.19043374255309, 6.597637531993224 53.1904537877888, 6.597528921661683 53.19049021889575, 6.597411203270904 53.19050968539944, 6.597341557830268 53.19051573513278, 6.597284253696167 53.19051740968327, 6.597228187806826 53.19051092992854, 6.597112996098346 53.19049555687749, 6.596938348369221 53.19044663468797, 6.596605960072865 53.19035730003574, 6.59635963567242 53.19028827802186, 6.596138608302711 53.19021693361088, 6.595901733210258 53.19014118336384, 6.595840321041651 53.19012488658014, 6.595789371331894 53.19011136615797, 6.595737734487682 53.19009790348738, 6.595793565624439 53.19001513221593, 6.595376459762371 53.18990785707909, 6.595085285695681 53.18983088188058, 6.594788745940702 53.18975514622826, 6.594466310616737 53.18967200502682, 6.59430065117137 53.18962968350343, 6.593945076341275 53.18953687246314, 6.593395170933381 53.1893966520778, 6.59324352896682 53.1893574052968, 6.593179840156052 53.18934092643654, 6.593048423689695 53.18930692185609, 6.592425264465737 53.18914661181739, 6.592013071334114 53.18904106401956, 6.591557563118032 53.18892306314247, 6.591214015967164 53.18883406836213, 6.590614635834497 53.18867989068307, 6.590274064970499 53.18859286735805, 6.590173213500625 53.18856616460892, 6.589702672360283 53.18844577333474, 6.589236594973252 53.18832762704916, 6.589168671998555 53.18831157493402, 6.589043453906627 53.18827695569883, 6.588664952689782 53.18818529347325, 6.588242258794079 53.18808292937285, 6.58784400449815 53.187986151367, 6.587488457086934 53.18790249628416, 6.586974526287542 53.18777827802278, 6.586445856349428 53.18763606120111, 6.58640146502206 53.18761065989502, 6.586389880847427 53.18760403584726, 6.586379799482877 53.18761762540527, 6.586315452705871 53.18760150896717, 6.58629783975196 53.18758842997091, 6.586557462513738 53.18720136393957, 6.586358004842394 53.18716270353531, 6.586312953887755 53.18715396978378, 6.586308441364538 53.1871530982793, 6.586223393475277 53.18713660465454, 6.586213074658116 53.18713460497838, 6.586096739310142 53.18710070267104, 6.585893965882639 53.18701361039454, 6.585743643520311 53.18695285427162, 6.585481449916212 53.18685564321776, 6.585207010716291 53.18678405764268, 6.585068713485676 53.18674742616007, 6.584936865202362 53.18670648847839, 6.584791288767176 53.18665387048442, 6.584738515421979 53.18663420478783, 6.584676576297989 53.18660391867064, 6.584645994600383 53.18657738132547, 6.584546382973312 53.18655733848297, 6.584323433654977 53.18650488132057, 6.584007554840802 53.18642565476507, 6.58349858382555 53.18629800230713, 6.582951750126798 53.18615844966532, 6.582634413403063 53.18608475177331, 6.582524986935884 53.18607544512641, 6.582424058353457 53.18606668274153, 6.581953967827386 53.18600200013535, 6.581073035873463 53.1858829402269, 6.581038106929351 53.18587768036922, 6.581052542168875 53.18568783149455, 6.581083241501972 53.18543515776781, 6.581111243751033 53.18522355224884, 6.581156239390029 53.18496797727085, 6.581156342679704 53.18496738313279, 6.580995478327146 53.18493559074271, 6.579775990025801 53.18469559882926, 6.579721814336183 53.18468458991295, 6.579743092773318 53.18464730896515, 6.579761571876477 53.18461267991163, 6.579799119165248 53.18456154172483, 6.579832034597592 53.18450681903972, 6.579889595969874 53.18442193513602, 6.579922626184062 53.18437084183041, 6.579931060672237 53.18435173349974, 6.579955197296172 53.18430526682648, 6.579986537285079 53.18424876245936, 6.580023405236165 53.18417680021795, 6.580066290053694 53.18410386148776, 6.58010338703795 53.18403913107974, 6.580144696288733 53.18396440170057, 6.580177496309625 53.1839060674743, 6.580217704073689 53.1838440289909, 6.580275009236816 53.18375099665497, 6.580381439539936 53.1835921974793, 6.580463633405733 53.18347623543837, 6.580586263426301 53.18330548455245, 6.580620812576937 53.18325528354632, 6.580629450887875 53.1832424996335, 6.580635793063418 53.1832337914892, 6.580585522517466 53.18323576556377, 6.580565931460774 53.18323599647189, 6.580508708304245 53.18323756341768, 6.580406326141005 53.18324147583894, 6.580302458196853 53.18324630160654, 6.580198555399848 53.18324932134153, 6.580103670668919 53.18325224229169, 6.579989184551586 53.18325447745893, 6.579871612628735 53.18325493691824, 6.579756872011535 53.18324902362762, 6.579635949811727 53.18323865147985, 6.579534693735937 53.18323077064094, 6.579424290202913 53.18321937706958, 6.579285247688684 53.1832083130281, 6.579186235991362 53.18320098472167, 6.579179475354686 53.18320048577198, 6.579112975087939 53.18319491910977, 6.579054954036863 53.18319032854537, 6.578683769648379 53.18316096474969, 6.578370780252142 53.18313108466489, 6.578154655278762 53.18311367663802, 6.578039785710017 53.18310414142555, 6.578021640327811 53.18310254228697, 6.577997157302183 53.18310059269986, 6.577973593125706 53.18309724107447, 6.577734861043916 53.18310092345462, 6.577727460080215 53.18309509279329, 6.577689584175515 53.18308919622962, 6.577632181659872 53.18308532674559, 6.57749607123939 53.18307150861594, 6.57730107338144 53.18305476103841, 6.577116593753904 53.18303697417829, 6.57705076886463 53.18303092338938, 6.576930643900028 53.18302011824575, 6.576773472298687 53.18300745183307, 6.576573908252955 53.18298892411168, 6.576432307042747 53.18297778329834, 6.576431782359065 53.18297774356913, 6.576333733404612 53.18297002593341, 6.576282132632126 53.18296550516379, 6.576005853392587 53.18294744960139))",6.580106666670731,53.19541768034466
2,WK001400,Centrum,2413052,241,21831,"POLYGON ((6.578860341841403 53.21809972513855, 6.580145200988071 53.21705153872437, 6.580028593511718 53.21701593481608, 6.576600097157558 53.21573678543835, 6.575855192327294 53.21492757214195, 6.57368651162552 53.21377631065889, 6.573664908658549 53.21376538113589, 6.572388539540162 53.21311965154391, 6.570148376223118 53.21263178074312, 6.570690303618946 53.21186663497835, 6.571320356870775 53.21073981151186, 6.570737865079258 53.21078779565539, 6.568056443357043 53.21071806325676, 6.562734526288216 53.210541173589, 6.561049523703509 53.2106160835957, 6.559334082465914 53.21056231225219, 6.559324495718708 53.21059520643094, 6.559291591769797 53.21070337364883, 6.558694589624318 53.21278855849697, 6.558665237981883 53.21310309949208, 6.556682673668282 53.21354884498049, 6.556324255324079 53.21397955106433, 6.555858176286524 53.21402314658485, 6.55587656900972 53.21425274050834, 6.55620523217053 53.21478700547686, 6.556428156044458 53.21514218606752, 6.556654309953981 53.21552199309919, 6.556810337897969 53.21582744713177, 6.556578815621338 53.21611489568245, 6.557571993465083 53.21637275459366, 6.557034683156912 53.21719628553368, 6.556236992761984 53.21837582085552, 6.55597374052343 53.21898325844612, 6.555906524634823 53.21918296118327, 6.554938724319986 53.2190917362875, 6.553340268999827 53.21937170557648, 6.553472238178274 53.21965650407737, 6.553546566917356 53.21983649761738, 6.553240980358501 53.22022395815614, 6.552900344631235 53.22079101861633, 6.552699932987566 53.2212818502936, 6.552647250077356 53.22171080497994, 6.552725041667173 53.2224467506521, 6.55304988467239 53.22312992824295, 6.553555522548515 53.2235752760097, 6.554224680636212 53.22396273204456, 6.554470352793274 53.22411059447027, 6.554069307702974 53.22509068272134, 6.553808941204082 53.22572441553834, 6.554054920596341 53.22604418454762, 6.554685736424784 53.22620807094579, 6.556848754833232 53.2263989963568, 6.557236208676934 53.22655598506923, 6.558198101798063 53.22726011937146, 6.558811370459412 53.22757203489665, 6.559169354526993 53.22767152302863, 6.559810273155876 53.22758802473057, 6.560228143412974 53.22768364390726, 6.560859807300736 53.22668262502518, 6.561210540769129 53.22612671292286, 6.561867742237228 53.22618597183235, 6.564092421970598 53.22647887731566, 6.565089441569694 53.22600081599241, 6.56640413067969 53.2253282150432, 6.570872799731156 53.22719831822051, 6.571620672662559 53.22661270048603, 6.574020935049518 53.22510727787203, 6.575435702737339 53.22472573434471, 6.576334690996081 53.22433158276482, 6.577112074959174 53.22388848639911, 6.577554927233733 53.22354863214166, 6.578328099941548 53.22268204043502, 6.578688246399092 53.22194454605928, 6.578756901893142 53.22137709256325, 6.578769654079013 53.22113142152688, 6.578779428811715 53.22076579359996, 6.578538994524215 53.21965323777675, 6.578309841577855 53.21922128962085, 6.578195380309597 53.21896325784315, 6.578378406321264 53.2186146374595, 6.578466378010824 53.21852064730168, 6.578505027160351 53.21847935392076, 6.578547159756719 53.21843433856083, 6.578860341841403 53.21809972513855))",6.565850647244882,53.21925808230336
