,mutation,quaycode,quayname,quayowner,quaystatus,accessible,bicyclepar,bins,shelter,geometry,x,y
48,2017-09-20T01:39:03Z,NL:Q:10005170,Stadhouderslaan,G0014,available,Y,false,false,true,POINT (6.547772965266241 53.22326326074862),6.547772965266241,53.223263260748624
49,2017-09-20T01:36:17Z,NL:Q:10005180,Stadhouderslaan,G0014,available,Y,false,false,false,POINT (6.548102541062258 53.22326905913687),6.548102541062258,53.22326905913687
50,2017-09-20T01:44:06Z,NL:Q:10005270,Spieghelstraat,G0014,available,N,false,false,false,POINT (6.574168731489833 53.19317011360498),6.574168731489833,53.19317011360498
51,2017-09-20T01:39:33Z,NL:Q:10005310,Esserweg,G0014,available,N,false,true,true,POINT (6.586059473301061 53.18812724472465),6.586059473301061,53.188127244724654
52,2017-09-20T01:44:43Z,NL:Q:10005610,Palmslag,G0014,available,Y,false,true,true,POINT (6.578087975808933 53.21378212849603),6.578087975808933,53.21378212849603
53,2017-09-20T01:42:12Z,NL:Q:10005620,Palmslag,G0014,available,Y,false,true,false,POINT (6.578256813126885 53.21393322170086),6.578256813126885,53.213933221700856
54,2017-09-20T01:41:06Z,NL:Q:10005710,Wagnersingel,G0014,available,Y,false,false,true,POINT (6.584062742344045 53.20194144274352),6.584062742344045,53.20194144274352
55,2017-09-20T01:44:41Z,NL:Q:10005720,Wagnersingel,G0014,available,Y,false,false,true,POINT (6.583888819859671 53.20322824209963),6.583888819859671,53.20322824209963
56,2017-09-20T01:45:14Z,NL:Q:10005730,Groenestein,G0014,available,Y,false,false,true,POINT (6.586923799005184 53.19987293312397),6.586923799005184,53.19987293312397
57,2017-09-21T23:03:47Z,NL:Q:10005740,Groenestein,G0014,available,Y,false,true,true,POINT (6.586192927606394 53.1999611191514),6.586192927606394,53.199961119151396
58,2017-09-20T01:37:21Z,NL:Q:10006010,Oliemuldersbrug,G0014,available,Y,false,false,true,POINT (6.579849624186598 53.23151276570194),6.579849624186598,53.231512765701936
59,2017-09-20T01:38:29Z,NL:Q:10006020,Oliemuldersbrug,G0014,available,Y,false,false,true,POINT (6.580530332206791 53.23175761765668),6.580530332206791,53.231757617656676
60,2017-09-20T01:39:32Z,NL:Q:10006190,Brouwerstraat,G0014,available,N,false,true,false,POINT (6.562281320878725 53.22487440698839),6.562281320878725,53.22487440698839
61,2017-09-20T01:44:47Z,NL:Q:10006230,Oude Ebbingestraat,G0014,available,N,false,false,false,POINT (6.565699864706315 53.22119241448167),6.565699864706315,53.22119241448167
62,2017-09-20T01:40:54Z,NL:Q:10007010,Jan Luykenstraat,G0014,available,Y,false,false,false,POINT (6.569343396766651 53.19728863814498),6.5693433967666515,53.197288638144975
63,2017-09-21T23:03:52Z,NL:Q:10006490,Jan Luykenstraat,G0014,available,Y,false,true,true,POINT (6.569920745676166 53.19760645909803),6.569920745676166,53.19760645909803
64,2017-09-20T01:45:56Z,NL:Q:10006500,Jan Luykenstraat,G0014,available,Y,false,true,true,POINT (6.570121078889629 53.19672381065214),6.570121078889629,53.196723810652145
65,2017-09-20T01:42:30Z,NL:Q:10002000,Zernikeplein,G0014,available,N,false,true,false,POINT (6.534019629942329 53.24103560275984),6.534019629942329,53.24103560275984
66,2017-09-21T23:03:36Z,NL:Q:10002010,Zernikeplein,G0014,available,N,false,false,false,POINT (6.533952143537356 53.24131482210156),6.533952143537356,53.241314822101565
67,2017-09-20T01:38:28Z,NL:Q:10006570,Maaslaan,G0014,available,Y,false,true,true,POINT (6.56507129394177 53.20416934747315),6.56507129394177,53.204169347473155
68,2017-09-21T23:03:53Z,NL:Q:10006670,L. Springerlaan,G0014,available,Y,false,true,true,POINT (6.558611861902466 53.20440333970852),6.558611861902466,53.20440333970852
69,2017-09-20T01:43:12Z,NL:Q:10006680,L. Springerlaan,G0014,available,Y,false,true,true,POINT (6.558483759886106 53.20354189406878),6.558483759886106,53.20354189406878
70,2017-09-20T01:40:26Z,NL:Q:10006710,Hippocrateslaan,G0014,available,Y,false,false,false,POINT (6.556568933335045 53.19638041714173),6.556568933335045,53.196380417141725
71,2017-09-20T01:39:32Z,NL:Q:10006720,Hippocrateslaan,G0014,available,Y,false,true,true,POINT (6.557138020091725 53.19694999985941),6.557138020091725,53.19694999985941
72,2017-09-20T01:39:03Z,NL:Q:10006870,MartiniZKH Hoofdingang,G0014,available,Y,false,false,true,POINT (6.551981133712694 53.19272264373555),6.551981133712694,53.19272264373555
73,2017-09-21T23:03:54Z,NL:Q:10006880,MartiniZKH Hoofdingang,G0014,available,Y,false,false,true,POINT (6.55206943721486 53.19266786746433),6.55206943721486,53.19266786746433
74,2017-09-20T01:44:13Z,NL:Q:10006890,Schweitzerlaan,G0014,available,Y,false,false,true,POINT (6.548813898796978 53.19067749229148),6.548813898796978,53.190677492291485
75,2017-09-20T01:36:17Z,NL:Q:10006900,Schweitzerlaan,G0014,available,Y,false,true,true,POINT (6.548354517999439 53.19140085633513),6.548354517999439,53.19140085633513
76,2017-09-20T01:42:31Z,NL:Q:10007210,Verzetsstrijderslaan,G0014,available,Y,false,true,true,POINT (6.549961077412823 53.2094210363061),6.5499610774128225,53.2094210363061
77,2017-09-20T01:41:29Z,NL:Q:10007220,Verzetsstrijderslaan,G0014,available,Y,true,true,true,POINT (6.549691708297765 53.20942364673731),6.5496917082977655,53.20942364673731
78,2017-09-20T01:44:40Z,NL:Q:10007570,Verlengde Lodewijkstraat,G0014,available,Y,false,false,false,POINT (6.581969878954607 53.20690485607691),6.581969878954607,53.20690485607691
79,2017-09-20T01:37:36Z,NL:Q:10007580,Verlengde Lodewijkstraat,G0014,available,Y,false,true,true,POINT (6.582290643567351 53.20659612182821),6.582290643567351,53.206596121828206
80,2017-09-20T01:37:36Z,NL:Q:10008030,Lubeckweg,G0014,available,Y,false,false,false,POINT (6.587522482005165 53.21227724200877),6.587522482005165,53.21227724200877
81,2017-09-20T01:37:21Z,NL:Q:10008040,Lubeckweg,G0014,available,Y,false,true,true,POINT (6.587664406758172 53.21199724236677),6.587664406758172,53.21199724236677
82,2017-09-20T01:41:19Z,NL:Q:10008550,P+R Euroborg P3,G0014,available,Y,false,false,false,POINT (6.597123497917437 53.20765162657883),6.597123497917437,53.20765162657883
83,2017-09-20T01:44:25Z,NL:Q:10008560,P+R Euroborg P3,G0014,available,Y,false,false,false,POINT (6.597043649980969 53.20747270250531),6.597043649980969,53.207472702505314
84,2017-09-20T01:41:19Z,NL:Q:10008610,Kopenhagenstraat,G0014,available,Y,false,false,false,POINT (6.593233341776907 53.21736920135145),6.593233341776907,53.217369201351445
85,2017-09-21T23:04:01Z,NL:Q:10008630,Brandweer,G0014,available,Y,false,false,true,POINT (6.590399587096464 53.2188354793924),6.590399587096464,53.2188354793924
86,2017-09-21T23:04:01Z,NL:Q:10008640,Brandweer,G0014,available,Y,false,false,false,POINT (6.590921466659061 53.21875835368178),6.5909214666590605,53.21875835368178
87,2017-09-20T01:44:25Z,NL:Q:10009210,Emdenweg,G0014,available,Y,false,false,false,POINT (6.607460887882953 53.20797827475653),6.6074608878829535,53.207978274756535
88,2017-09-20T01:38:12Z,NL:Q:10009220,Emdenweg,G0014,available,Y,false,false,false,POINT (6.607206243064226 53.20797187814844),6.607206243064226,53.20797187814844
89,2017-09-20T01:43:53Z,NL:Q:10009230,Flensburgweg,G0014,available,Y,false,false,false,POINT (6.605563102484095 53.21021722275152),6.605563102484095,53.21021722275152
90,2017-09-20T01:39:52Z,NL:Q:10009240,Flensburgweg,G0014,available,Y,false,false,false,POINT (6.605338374682064 53.21021051826807),6.605338374682064,53.21021051826807
91,2017-09-20T01:36:19Z,NL:Q:10009290,Stavangerweg,G0014,available,Y,false,false,false,POINT (6.613527390482973 53.21710059555491),6.6135273904829734,53.21710059555491
92,2017-09-20T01:45:09Z,NL:Q:10009610,Jeverweg,G0014,available,Y,false,false,false,POINT (6.617916278451268 53.21559984951133),6.617916278451268,53.21559984951133
93,2017-09-20T01:39:52Z,NL:Q:10009630,Makro,G0014,available,N,false,false,false,POINT (6.614930058788702 53.21430044537807),6.614930058788702,53.21430044537807
94,2017-09-20T01:42:38Z,NL:Q:10103410,Loefzijde,G0014,available,Y,false,true,false,POINT (6.615192359081379 53.2351283389798),6.615192359081379,53.2351283389798
95,2017-09-20T01:37:22Z,NL:Q:10105090,Loefzijde,G0014,available,Y,false,true,true,POINT (6.613909223838717 53.23530321579101),6.613909223838717,53.23530321579101
96,2017-09-20T01:43:12Z,NL:Q:10103630,Lijzijde,G0014,available,Y,false,true,false,POINT (6.625586040555513 53.23509343834582),6.625586040555513,53.23509343834582
97,2017-09-21T23:04:07Z,NL:Q:10103640,Lijzijde,G0014,available,Y,false,false,true,POINT (6.624713411383126 53.23547986892513),6.624713411383126,53.235479868925125
98,2017-09-20T01:40:12Z,NL:Q:10105110,Langszij,G0014,available,Y,false,true,true,POINT (6.606627436151576 53.23627605949008),6.606627436151576,53.23627605949008
99,2017-09-20T01:38:30Z,NL:Q:10105120,Langszij,G0014,available,Y,false,true,true,POINT (6.60806900124955 53.23640518715479),6.60806900124955,53.236405187154794
100,2017-09-20T01:37:22Z,NL:Q:10105130,Eenrumermaar,G0014,available,Y,false,true,true,POINT (6.603253677467983 53.23667873094794),6.603253677467983,53.23667873094794
101,2017-09-20T01:36:48Z,NL:Q:10105140,Eenrumermaar,G0014,available,Y,false,false,false,POINT (6.603845559546757 53.23642111375769),6.603845559546757,53.236421113757686
102,2017-09-20T01:40:12Z,NL:Q:10108000,Roodehaan,RWSNN,available,Y,false,false,false,POINT (6.625368531338617 53.2050269423705),6.6253685313386175,53.2050269423705
103,2017-09-20T01:41:06Z,NL:Q:10108010,Roodehaan,RWSNN,available,Y,false,false,false,POINT (6.6260627530214 53.20522646495098),6.6260627530214,53.205226464950975
104,2017-09-20T01:45:21Z,NL:Q:10108810,Lintdal,G0014,available,Y,false,false,true,POINT (6.645768533158943 53.21014367011827),6.645768533158943,53.21014367011827
105,2017-09-20T01:45:57Z,NL:Q:10108820,Lintdal,G0014,available,Y,false,false,false,POINT (6.645872559761629 53.20960338668771),6.645872559761629,53.20960338668771
106,2017-09-20T01:41:48Z,NL:Q:10116110,Lutherstraat,G0014,available,N,false,false,false,POINT (6.499989039929861 53.23069822219346),6.4999890399298605,53.23069822219346
107,2017-09-20T01:36:15Z,NL:Q:10116120,Lutherstraat,G0014,available,N,false,false,false,POINT (6.500083965549295 53.23089503972803),6.500083965549295,53.23089503972803
108,2017-09-20T01:38:27Z,NL:Q:10124490,Minervalaan,G0014,available,Y,false,false,false,POINT (6.510532102566906 53.20303896939583),6.510532102566906,53.20303896939583
109,2017-09-20T01:43:23Z,NL:Q:10124500,Minervalaan,G0014,available,Y,false,true,true,POINT (6.510569990174845 53.20276902387672),6.510569990174845,53.20276902387672
110,2017-09-20T01:37:19Z,NL:Q:10124530,De Sanstraat,G0014,available,Y,false,true,true,POINT (6.508768888350089 53.20487969720679),6.508768888350089,53.20487969720679
111,2017-09-20T01:45:51Z,NL:Q:10124540,De Sanstraat,G0014,available,Y,false,true,true,POINT (6.508774065466032 53.20450222211935),6.5087740654660315,53.20450222211935
112,2017-09-20T01:41:18Z,NL:Q:10125930,Zuiderweg,G0014,available,Y,false,true,false,POINT (6.503398063834564 53.21077090722911),6.503398063834564,53.21077090722911
113,2017-09-21T23:04:17Z,NL:Q:10126010,Kinderverlatenbrug,G0014,available,N,false,false,false,POINT (6.490866636397251 53.21420278653319),6.490866636397251,53.21420278653319
114,2017-09-20T01:42:21Z,NL:Q:10126020,Kinderverlatenbrug,G0014,available,N,false,false,false,POINT (6.490737209262636 53.21441066185079),6.490737209262636,53.21441066185079
115,2017-09-20T01:44:58Z,NL:Q:10128310,Smidstraat,G0014,available,Y,false,true,true,POINT (6.501899648845717 53.21071294806643),6.501899648845717,53.21071294806643
116,2017-09-20T01:41:59Z,NL:Q:10128320,Smidstraat,G0014,available,Y,false,true,false,POINT (6.500920404819471 53.21047042541848),6.500920404819471,53.21047042541848
117,2017-09-20T01:42:12Z,NL:Q:10155550,Van Eesterenlaan,G0014,available,Y,false,false,false,POINT (6.576243950283527 53.2414425161224),6.576243950283527,53.241442516122405
118,2017-09-20T01:38:29Z,NL:Q:10155560,Van Eesterenlaan,G0014,available,Y,false,true,false,POINT (6.576320066448796 53.2414866937909),6.576320066448796,53.2414866937909
119,2017-09-20T01:39:05Z,NL:Q:10155750,Sibrandaheerd,G0014,available,Y,false,false,false,POINT (6.59103762992338 53.24443129853921),6.59103762992338,53.24443129853921
120,2017-09-20T01:45:39Z,NL:Q:10001150,Bottelroosstraat,G0014,available,Y,false,false,false,POINT (6.553977536626109 53.23788676724185),6.553977536626109,53.23788676724185
121,2017-09-20T01:36:17Z,NL:Q:10001160,Bottelroosstraat,G0014,available,Y,false,false,true,POINT (6.554214220989747 53.23777663043811),6.554214220989747,53.23777663043811
122,2017-09-20T01:37:20Z,NL:Q:10001250,Iepenlaan,G0014,available,Y,false,false,true,POINT (6.556102068298326 53.23392109975602),6.556102068298326,53.233921099756024
123,2017-09-20T01:41:19Z,NL:Q:10001190,Eikenlaan,G0014,available,Y,false,false,false,POINT (6.55636050586218 53.23406236377997),6.55636050586218,53.23406236377997
124,2017-09-20T01:39:04Z,NL:Q:10001200,Iepenlaan,G0014,available,Y,false,false,false,POINT (6.557207070672266 53.23324534417483),6.557207070672266,53.23324534417483
125,2017-09-20T01:39:04Z,NL:Q:10001450,Geert Teispad,G0014,available,Y,false,false,true,POINT (6.574871235001877 53.19259701111476),6.574871235001877,53.192597011114756
126,2017-09-20T01:39:05Z,NL:Q:10001460,Geert Teispad,G0014,available,Y,false,false,false,POINT (6.574980141562255 53.19274870275689),6.574980141562255,53.19274870275689
127,2017-09-20T01:36:17Z,NL:Q:10002110,C.G. Wichmannstraat,G0014,available,Y,false,false,false,POINT (6.551496381635141 53.18805439581172),6.5514963816351415,53.18805439581172
128,2017-09-20T01:40:26Z,NL:Q:10002120,C.G. Wichmannstraat,G0014,available,Y,false,true,true,POINT (6.550952376393143 53.18841014775312),6.550952376393143,53.18841014775312
129,2017-09-20T01:36:16Z,NL:Q:10002830,Siersteenlaan,G0014,available,Y,false,true,true,POINT (6.531849252170217 53.22696580795794),6.5318492521702165,53.22696580795794
130,2017-09-20T01:43:12Z,NL:Q:10002840,Siersteenlaan,G0014,available,Y,false,true,true,POINT (6.532583520344113 53.22641962298906),6.532583520344113,53.226419622989056
131,2017-09-20T01:41:05Z,NL:Q:10002950,Travertijnstraat,G0014,available,Y,false,true,true,POINT (6.528809641449929 53.22017414366589),6.528809641449929,53.220174143665886
132,2017-09-20T01:36:16Z,NL:Q:10002960,Travertijnstraat,G0014,available,Y,false,true,true,POINT (6.528839124144958 53.21958975152408),6.528839124144958,53.21958975152408
133,2017-09-20T01:37:00Z,NL:Q:10002970,Protonstraat,G0014,available,Y,false,true,false,POINT (6.530042330041818 53.21696327302529),6.530042330041818,53.21696327302529
134,2017-09-20T01:37:51Z,NL:Q:10002980,Protonstraat,G0014,available,Y,false,true,false,POINT (6.529974854310927 53.21724249232188),6.529974854310927,53.21724249232188
135,2017-09-20T01:45:38Z,NL:Q:10003030,Meubelblvrd Hoendiep,G0014,available,Y,false,false,true,POINT (6.535328615180403 53.21363278599731),6.535328615180403,53.21363278599731
136,2017-09-20T01:43:51Z,NL:Q:10003040,Meubelblvrd Hoendiep,G0014,available,Y,false,false,true,POINT (6.534443739035138 53.21413550016526),6.5344437390351375,53.21413550016526
137,2017-09-20T01:45:58Z,NL:Q:10003050,Atoomweg,G0014,available,Y,false,true,true,POINT (6.539319992952172 53.21285764245427),6.539319992952172,53.21285764245427
138,2017-09-20T01:39:51Z,NL:Q:10003060,Atoomweg,G0014,available,Y,false,true,true,POINT (6.539299636904929 53.21321729263821),6.5392996369049285,53.213217292638205
139,2017-09-20T01:43:51Z,NL:Q:10003100,H. Colleniusstraat,G0014,available,N,false,true,false,POINT (6.55271682045903 53.21502876198929),6.55271682045903,53.21502876198929
140,2017-09-20T01:37:19Z,NL:Q:10003170,Edelsteenlaan,G0014,available,Y,false,true,true,POINT (6.529637523399961 53.22997033807952),6.529637523399961,53.22997033807952
141,2017-09-20T01:38:10Z,NL:Q:10003180,Edelsteenlaan,G0014,available,Y,false,true,true,POINT (6.529611141844749 53.230105383772),6.529611141844749,53.230105383772
142,2017-09-20T01:45:28Z,NL:Q:10003310,Regentessestraat,G0014,available,Y,false,false,false,POINT (6.549737780838674 53.21948794415133),6.549737780838674,53.21948794415133
143,2017-09-20T01:42:53Z,NL:Q:10003320,Regentessestraat,G0014,available,Y,false,false,true,POINT (6.548587383474387 53.21957996156056),6.548587383474387,53.21957996156056
144,2017-09-21T23:03:41Z,NL:Q:10003970,Vogelkersstraat,G0014,available,Y,false,false,false,POINT (6.547688164640364 53.23571913591039),6.547688164640364,53.235719135910394
145,2017-09-21T23:03:41Z,NL:Q:10003980,Vogelkersstraat,G0014,available,Y,false,false,true,POINT (6.547673673199216 53.23573724865022),6.547673673199216,53.235737248650224
146,2017-09-20T01:41:49Z,NL:Q:10004290,Meubelblvrd Peizerwg,G0014,available,N,false,false,false,POINT (6.548601676302554 53.2100812240835),6.548601676302554,53.2100812240835
147,2017-09-20T01:44:30Z,NL:Q:10004300,Meubelblvrd Peizerwg,G0014,available,N,false,false,true,POINT (6.54864222794129 53.20991907649351),6.54864222794129,53.20991907649351
148,2017-09-20T01:45:37Z,NL:Q:10005010,Plutolaan,G0014,available,N,false,false,false,POINT (6.538758972226891 53.23282168550868),6.538758972226891,53.232821685508675
149,2017-09-20T01:44:14Z,NL:Q:10005290,H. Siccamasingel,G0014,available,Y,false,true,true,POINT (6.577494492802731 53.19385607243275),6.577494492802731,53.19385607243275
150,2017-09-20T01:43:51Z,NL:Q:10005300,H. Siccamasingel,G0014,available,Y,false,true,true,POINT (6.576383541943073 53.19372330886817),6.576383541943073,53.19372330886817
151,2017-09-20T01:36:18Z,NL:Q:10005330,Quintuslaan,G0014,available,N,false,false,false,POINT (6.584820881116207 53.18986502860251),6.584820881116207,53.18986502860251
152,2017-09-20T01:37:21Z,NL:Q:10005340,Quintuslaan,G0014,available,N,false,false,false,POINT (6.584375329949781 53.19052549145674),6.584375329949781,53.19052549145674
153,2017-09-20T01:42:23Z,NL:Q:10005350,Hilghepad,G0014,available,N,false,true,false,POINT (6.583242003539532 53.19282835486693),6.583242003539532,53.192828354866926
154,2017-09-20T01:39:05Z,NL:Q:10005360,Hilghepad,G0014,available,N,false,false,false,POINT (6.583375198788178 53.19223391812021),6.583375198788178,53.19223391812021
155,2017-09-20T01:40:46Z,NL:Q:10005410,Thomsonstraat,G0014,available,Y,false,true,false,POINT (6.576836968427194 53.20204926637233),6.576836968427194,53.20204926637233
156,2017-09-20T01:39:51Z,NL:Q:10005420,Thomsonstraat,G0014,available,Y,false,true,false,POINT (6.576700578200718 53.20198771373934),6.576700578200718,53.20198771373934
157,2017-09-20T01:42:38Z,NL:Q:10005690,Haydnlaan,G0014,available,Y,false,false,false,POINT (6.583399916595705 53.20449122249661),6.583399916595705,53.204491222496614
158,2017-09-20T01:42:01Z,NL:Q:10005700,Haydnlaan,G0014,available,Y,false,true,true,POINT (6.583606367273326 53.20492051356732),6.583606367273326,53.20492051356732
159,2017-09-20T01:42:54Z,NL:Q:10005850,Troelstralaan,G0014,available,Y,false,false,true,POINT (6.585735138273719 53.19370211610955),6.585735138273719,53.19370211610955
160,2017-09-20T01:42:12Z,NL:Q:10005860,Troelstralaan,G0014,available,Y,false,true,true,POINT (6.587167006181537 53.19299583902508),6.587167006181537,53.19299583902508
161,2017-09-20T01:38:11Z,NL:Q:10007310,Zaagmuldersbrug,G0014,available,Y,false,false,false,POINT (6.574285613575552 53.22905174628291),6.574285613575552,53.229051746282906
162,2017-09-20T01:37:21Z,NL:Q:10007320,Zaagmuldersbrug,G0014,available,Y,false,false,true,POINT (6.573794509735073 53.22916443949536),6.573794509735073,53.229164439495364
163,2017-09-20T01:37:36Z,NL:Q:10006030,Zaagmuldersbrug,G0014,available,Y,false,true,true,POINT (6.574404893045918 53.22903259362265),6.5744048930459185,53.22903259362265
164,2017-09-20T01:36:47Z,NL:Q:10006040,Zaagmuldersbrug,G0014,available,Y,false,false,true,POINT (6.574994713229811 53.22924243026877),6.5749947132298106,53.22924243026877
165,2017-09-20T01:43:12Z,NL:Q:10006170,Noorderplantsoen,G0014,available,Y,false,true,true,POINT (6.560300140204525 53.22746388944128),6.560300140204525,53.22746388944128
166,2017-09-21T23:03:50Z,NL:Q:10006180,Noorderplantsoen,G0014,available,Y,false,false,true,POINT (6.561025185500942 53.22714227725203),6.5610251855009425,53.22714227725203
167,2017-09-20T01:45:49Z,NL:Q:10006410,v. K. Verschuurbrug,RWSNN,available,N,false,false,true,POINT (6.564444233605532 53.19323001202558),6.564444233605532,53.19323001202558
168,2017-09-20T01:45:57Z,NL:Q:10006420,v. K. Verschuurbrug,RWSNN,available,Y,false,true,true,POINT (6.563716224692586 53.19232053641548),6.563716224692586,53.19232053641548
169,2017-09-20T01:42:31Z,NL:Q:10006740,Overwinningsplein,G0014,available,Y,false,false,false,POINT (6.558670090970641 53.1982650396256),6.558670090970641,53.1982650396256
170,2017-09-20T01:38:28Z,NL:Q:10006630,Overwinningsplein,G0014,available,Y,false,true,true,POINT (6.558550526180762 53.19882336642285),6.558550526180762,53.19882336642285
171,2017-09-20T01:36:17Z,NL:Q:10006640,Overwinningsplein,G0014,available,Y,false,true,true,POINT (6.557734968382748 53.19799558923886),6.557734968382748,53.19799558923886
172,2017-09-20T01:44:06Z,NL:Q:10006700,Concourslaan,G0014,available,Y,false,true,true,POINT (6.558015876243546 53.20616150935572),6.558015876243546,53.206161509355724
173,2017-09-20T01:36:17Z,NL:Q:10006920,Rotonde MartiniZKH,G0014,available,Y,false,false,false,POINT (6.549429121545008 53.19018626377025),6.549429121545008,53.19018626377025
174,2017-09-20T01:40:46Z,NL:Q:10006730,Rotonde MartiniZKH,G0014,available,Y,false,false,false,POINT (6.550063863102858 53.18930842523807),6.550063863102858,53.18930842523807
175,2017-09-21T23:03:54Z,NL:Q:10006910,Rotonde MartiniZKH,G0014,available,Y,false,false,false,POINT (6.549019939593709 53.18943536658627),6.549019939593709,53.18943536658627
176,2017-09-20T01:39:51Z,NL:Q:10007030,Kamerlingh Onnesstraat,G0014,available,Y,false,true,true,POINT (6.559655836251522 53.20702616135797),6.559655836251522,53.207026161357966
177,2017-09-20T01:44:22Z,NL:Q:10007040,Kamerlingh Onnesstraat,G0014,available,Y,false,true,false,POINT (6.560608324694161 53.20737630529414),6.560608324694161,53.20737630529414
178,2017-09-20T01:37:00Z,NL:Q:10007130,Campinglaan,G0014,available,Y,false,false,true,POINT (6.532958923474119 53.20555872070424),6.532958923474119,53.20555872070424
179,2017-09-20T01:37:00Z,NL:Q:10007140,Campinglaan,G0014,available,Y,false,false,false,POINT (6.532884819109463 53.20558638758801),6.532884819109463,53.20558638758801
180,2017-09-20T01:42:32Z,NL:Q:10007290,Madoerastraat,G0014,available,Y,false,true,true,POINT (6.569402746286626 53.23175990850954),6.5694027462866265,53.23175990850954
181,2017-09-20T01:42:22Z,NL:Q:10007390,Prof. Rankestraat,G0014,available,Y,false,true,true,POINT (6.580026743890614 53.22165293940446),6.580026743890614,53.221652939404464
182,2017-09-21T23:03:57Z,NL:Q:10007400,Prof. Rankestraat,G0014,available,Y,false,false,true,POINT (6.579904264484608 53.22155530645193),6.5799042644846075,53.221555306451926
183,2017-09-20T01:39:33Z,NL:Q:10008280,Petrus Campersingel,G0014,available,Y,false,true,false,POINT (6.577614743004091 53.21834293665837),6.577614743004091,53.218342936658374
184,2017-09-20T01:42:12Z,NL:Q:10008070,Petrus Campersingel,G0014,available,Y,false,true,true,POINT (6.578758852274312 53.21802604249338),6.578758852274312,53.21802604249338
185,2017-09-20T01:42:37Z,NL:Q:10008180,Petrus Campersingel,G0014,available,Y,false,false,false,POINT (6.57922522812279 53.21865045884508),6.57922522812279,53.21865045884508
186,2017-09-20T01:41:06Z,NL:Q:10008310,Emmaplein,G0014,available,N,false,true,true,POINT (6.562442786956799 53.21319052758),6.562442786956799,53.21319052758
187,2017-09-20T01:45:03Z,NL:Q:10008320,Emmaplein,G0014,available,N,false,true,false,POINT (6.562109868299695 53.21305899220753),6.562109868299695,53.21305899220753
188,2017-09-20T01:39:32Z,NL:Q:10008330,Hereplein,G0014,available,N,false,true,true,POINT (6.569703837452225 53.21320904658854),6.569703837452225,53.21320904658854
189,2017-09-20T01:36:18Z,NL:Q:10008340,Hereplein,G0014,available,N,false,true,true,POINT (6.56959123345356 53.21347076225739),6.5695912334535596,53.213470762257394
190,2017-09-20T01:40:12Z,NL:Q:10008450,Duinkerkenbrug,G0014,available,N,false,false,false,POINT (6.619171745830943 53.19713767188517),6.619171745830943,53.197137671885166
191,2017-09-20T01:36:48Z,NL:Q:10008460,Duinkerkenbrug,G0014,available,N,false,false,false,POINT (6.619155250176602 53.19708392212503),6.619155250176602,53.19708392212503
192,2017-09-20T01:44:56Z,NL:Q:10008490,Duinkerkenstraat,G0014,available,Y,false,false,false,POINT (6.601875233525536 53.20043239382416),6.601875233525536,53.20043239382416
193,2017-09-20T01:44:22Z,NL:Q:10008500,Duinkerkenstraat,G0014,available,Y,false,false,false,POINT (6.601854216493711 53.20021693074658),6.601854216493711,53.20021693074658
194,2017-09-20T01:37:21Z,NL:Q:10008790,Zaagmuldersweg,G0014,available,Y,false,false,true,POINT (6.58283855438652 53.22045672239321),6.58283855438652,53.22045672239321
195,2017-09-20T01:44:51Z,NL:Q:10008800,Zaagmuldersweg,G0014,available,Y,false,false,true,POINT (6.585354251154733 53.22100675931348),6.585354251154733,53.221006759313475
196,2017-09-20T01:39:34Z,NL:Q:10009180,Narvikweg,G0014,available,Y,false,false,false,POINT (6.609812183151345 53.20537521287103),6.6098121831513446,53.205375212871026
197,2017-09-20T01:42:55Z,NL:Q:10009190,Narvikweg,G0014,available,Y,false,false,false,POINT (6.609977795406409 53.2054094708693),6.609977795406409,53.2054094708693
198,2017-09-20T01:36:19Z,NL:Q:10009250,Euvelgunnerweg,G0014,available,Y,false,false,false,POINT (6.603295974727453 53.21316981240342),6.603295974727453,53.21316981240342
199,2017-09-20T01:38:46Z,NL:Q:10009260,Euvelgunnerweg,G0014,available,Y,false,false,false,POINT (6.603198850810903 53.21291018945189),6.6031988508109025,53.21291018945189
200,2017-09-21T23:04:06Z,NL:Q:10009600,Osloweg,G0014,available,N,false,false,false,POINT (6.605038620043084 53.21710617751172),6.605038620043084,53.21710617751172
201,2017-09-21T23:04:06Z,NL:Q:10009620,Osloweg,G0014,available,N,false,false,false,POINT (6.604932330036122 53.21705333758401),6.604932330036122,53.21705333758401
202,2017-09-20T01:38:12Z,NL:Q:10101550,Pop Dijkemaweg,G0014,available,Y,false,true,true,POINT (6.589139659047902 53.23490680189402),6.589139659047902,53.23490680189402
203,2017-09-20T01:37:37Z,NL:Q:10101560,Pop Dijkemaweg,G0014,available,Y,false,true,true,POINT (6.589514749059433 53.23493000415233),6.5895147490594335,53.23493000415233
204,2017-09-20T01:44:47Z,NL:Q:10103550,Waterland,G0014,available,Y,false,false,false,POINT (6.617257698018443 53.24085849116216),6.617257698018443,53.240858491162165
205,2017-09-20T01:44:47Z,NL:Q:10103560,Waterland,G0014,available,Y,false,true,true,POINT (6.616830711117167 53.24059327402101),6.616830711117167,53.24059327402101
206,2017-09-20T01:42:32Z,NL:Q:10103570,Mooiland,G0014,available,Y,false,false,false,POINT (6.622363168276763 53.24181254108985),6.622363168276763,53.24181254108985
